neutral	A group of people is on a beach	A group of people is on a mountain	#
entailment	A man, a woman and two girls are walking on the beach	Four people are walking on the beach	#
neutral	A group of people is on a beach	Four people are walking on the beach	#
neutral	A man, a woman and two girls are walking on the beach	A group of people is on a mountain	#
entailment	A man, a woman and two girls are walking on the beach	A group of people is on a beach	#
neutral	A girl with a black bag is on a crowded train	A cramped black train is on the bag of a girl	#
neutral	A girl with a black bag is on a crowded train	An Asian woman in a crowd is not carrying a black bag	#
entailment	A dog is chasing another and is holding a stick in its mouth	A dog is chasing another and is holding a piece of wood in its mouth	#
neutral	Two dogs are running and carrying an object in their mouths	A dog is chasing a stick and holding another dog in its mouth	#
entailment	A dog is chasing another and is holding a stick in its mouth	Two dogs are running and carrying an object in their mouths	#
neutral	A soccer ball is rolling into a goal net	A soccer player is kicking a ball out of the goal	#
neutral	A soccer ball is rolling into a goal net	A soccer player is kicking a ball into the goal	#
contradiction	A man is sitting on a chair and rubbing his eyes	There is no man sitting on a chair and rubbing his eyes	#
entailment	A man with tattoos is lounging on a couch and holding a pencil	A tattooed man is on a sofa and is holding a pencil	#
neutral	A man with tattoos is lounging on a couch and holding a pencil	A man with tattoos is lounging on a couch and is looking for a pencil	#
neutral	A man is sitting on a chair and rubbing his eyes	A man with tattoos is lounging on a couch and is looking for a pencil	#
neutral	A man with tattoos is lounging on a couch and holding a pencil	There is no man sitting on a chair and rubbing his eyes	#
neutral	A man with tattoos is lounging on a couch and holding a pencil	A man is sitting on a chair and rubbing his eyes	#
neutral	A brown and white dog is running through the tall grass	A black and tan dog is running through the low and green grass	#
entailment	A white and tan dog is running through the tall and green grass	A brown and white dog is running through the tall grass	#
contradiction	A man is sitting near a bike and is writing a note	There is no man writing a note near a bike	#
neutral	A man is wearing clothes that are covered with paint and is sitting outside in a busy area writing something	A man is standing near a bike and is writing on a piece paper	#
neutral	A man is sitting near a bike and is writing a note	A man with paint covered clothes is sitting outside in a busy area writing something	#
entailment	Some people are walking	People are walking	#
neutral	Some people are walking	A group of scouts are camping in the grass	#
entailment	A group of scouts are hiking through the grass	Some people are walking	#
neutral	Two men are taking a break from a trip on a snowy road	Two men are breaking into a car during a trip on a snowy road	#
neutral	Two men with bikes are on the side of a snowy road	Two men with cars are on the side of a snowy road	#
neutral	Two men are holding fishing poles	Two men are standing near the water and are holding tools used for fishing	#
neutral	A woman is performing a trick on a ramp with a bicycle	A woman is jumping with a bicycle	#
neutral	A woman is performing a trick on a ramp with a bicycle	A woman is performing a trick on a ramp with a car	#
neutral	The helmeted girl is perching on a bike	A woman is performing a trick on a ramp with a car	#
neutral	A woman is performing a trick on a ramp with a bicycle	The helmeted girl is perching on a bike	#
neutral	A lady is surfing and riding a wave	A boy is surfing and riding a wave	#
neutral	A lady is surfing and riding a wave	A blonds girl is surfing	#
contradiction	Two children and an adult are standing next to a tree limb	Two children and an adult are not standing next to a tree limb	#
neutral	Two children and an adult are standing next to a tree limb	Two children are climbing a tree	#
neutral	Two children and an adult are standing next to a tree limb	Two children are hanging on a large branch	#
neutral	A man dressed in black is riding a bike	A man is performing a trick on a bike	#
neutral	A laughing child is holding a water gun and getting sprayed with water	A child with a gun that sprays water is laughing and getting hit by other boys	#
neutral	Two daschunds are playing with a red ball	Two dogs are playing with a small red ball	#
neutral	Two brown dogs are fighting over a red ball and are playing in the grass	Two dogs are playing with a small red ball	#
entailment	The black and white dog is running and a person stands behind it	The dog, which is black and white, is running and a person stands behind it	#
neutral	The black and white dog is running and a person stands behind it	A little dog is sprinting and the person who owns it is trying to catch it	#
neutral	The black and white dog is running and a person stands behind it	A little dog is slowing down and the owner is quitting chasing it	#
entailment	A man wearing a dyed black shirt is sitting at the table and laughing	A black shirt is being worn by a man who is sitting at the table and laughing	#
contradiction	A man wearing a dyed black shirt is sitting at the table and laughing	There is no man wearing a shirt dyed black, sitting at the table and laughing	#
neutral	A man is sitting comfortably at a table	A man wearing a dyed black shirt is sitting at the table and laughing	#
entailment	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	A woman who is wearing a pink scarf is riding a bike down a bridge built for pedestrians	#
neutral	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	The woman wearing silver pants, pink bellbottoms and a pink scarf isn't riding a bike	#
neutral	A woman who is wearing a pink boa is riding a bicycle down a bridge built for pedestrians	The woman wearing silver pants, pink bellbottoms and a pink scarf is riding a bike	#
neutral	A biker is wearing gear which is black	There is no man wearing a black helmet and pushing a bicycle	#
neutral	One man is wearing a black helmet and pushing a bicycle	A biker is naked	#
entailment	The man in a grey t-shirt is sitting on a rock in front of the waterfall	The man in a t-shirt dyed grey is sitting on a rock in front of a waterfall	#
contradiction	The man in a grey t-shirt is sitting on a rock in front of the waterfall	There is no man in a grey t-shirt sitting on a rock in front of the waterfall	#
neutral	A woman is sitting and looking at the waterfall	A rocker is sitting with a t-shirt that has a man over a grey waterfall on the front	#
contradiction	A dog, which is brown, and a black one are running in the grass	There is no dog running in the grass	#
neutral	A dark black dog and a light brown dog are playing in the backyard	A black man is running in brown grass and racing a dog	#
entailment	A white and brown dog is walking through the water with difficulty	A white and brown dog is pacing through the water with difficulty	#
neutral	The children are playing in front of a large door	A group of boys are quiet in front of a large door made of wood	#
neutral	A black, red, white and pink dress is being worn by a woman	A woman is taking off a cloak, which is very large, and revealing extravagant apparel	#
neutral	A woman is taking off a cloak, which is very large, and revealing an extravagant dress	A black, red, white and pink dress is being worn by a woman	#
entailment	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A lady of young age, with light brown hair, is wearing a red necklace, a sweatshirt and earrings and is smiling	#
contradiction	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	There is no young lady with light brown hair wearing a red necklace, a sweatshirt and earrings and smiling	#
neutral	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	A red sweatshirt with a smiling lady upon it is suited to be worn with light brown hair, earrings and a necklace 	#
neutral	A young lady with light brown hair is wearing a red necklace, a sweatshirt and earrings and is smiling	The teenage girl is wearing beads that are red	#
neutral	A fearful little boy is on a climbing wall	A fearful little boy is on the ground	#
neutral	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A climbing boy rescues the fearful cat from over the wall	#
neutral	A fearful little boy is on a climbing wall	A boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope	#
neutral	A boy is climbing up a wall artificially built for climbing and is attached to a rope	A fearful little boy is on a climbing wall	#
entailment	The man is tossing a kid into the swimming pool that is near the ocean	One man is tossing a kid into the swimming pool that is near the ocean	#
neutral	The man is tossing a kid into the swimming pool that is near the ocean	A kid swimming in the ocean is tossing a coin into the pool, near the man	#
neutral	A father is launching the daughter in a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean	#
neutral	One man is climbing a cliff with a rope	A person is standing in front of a rock with a rope, which is pink	#
entailment	A person is climbing a rock with a rope, which is pink	One man is climbing the cliff with a rope	#
neutral	A person is climbing a rock with a rope, which is pink	One man is descending a cliff with a rope	#
neutral	A person is climbing a rock with a rope, which is pink	A social climber is tying a man to a cliff with a rope	#
entailment	A young child is climbing a rock climbing wall which is indoors	A young kid is climbing a rock climbing wall which is indoors	#
neutral	A young child is climbing a rock climbing wall which is indoors	A child is indoors watching a program about some young climbers on a rock wall.	#
contradiction	The cyclist is performing a trick in the air	The cyclist isn't performing a trick in the air	#
neutral	One man is doing a bicycle trick in midair	The cyclist isn't performing a trick in the air	#
neutral	One man is doing a bicycle trick in midair	The air is tricking a performing cyclist	#
entailment	A dog, which is black, and a white one are staring at each other in the street	A dog, which is black, and another one, which is white, are staring at each other in the street	#
neutral	A dog, which is black, and a white one are staring at each other in the street	One white dog is staring at the black street	#
contradiction	Two dogs of different breeds are looking at each other across a street	There are no dogs of different breeds looking at each other across a street	#
neutral	A dog next to a tree, which is probably a pine, is biting a bucket	A dog in a bucket is biting a tree which is probably a pine	#
contradiction	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is furry and black in a back yard carrying a basket in its mouth.	#
neutral	A dog next to a tree, which is probably a pine, is biting a bucket	There is no dog which is furry and black in a back yard carrying a basket in its mouth.	#
neutral	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog next to a tree, which is probably a pine, is dropping a bucket	#
contradiction	Two large persons are sitting on a park bench and they have a bottle of soda between them	Two large persons are standing near a park bench and they have nothing between them	#
neutral	A man and a woman are sitting comfortably on the bench	Two persons of large size are sitting on a park bench and they have a bottle of soda between them	#
neutral	A few men in a competition are running outside	One man is leading the race	#
neutral	A few men in a competition are running outside	A man is leading the race	#
contradiction	A man with a camera is studying the subject	There is no man with a camera studying the subject	#
neutral	A man with a camera is studying the subject	The study subject is a camera man	#
neutral	A man with a camera is studying the subject	The man in the purple hat isn't operating a camera that makes videos	#
neutral	The man in the purple hat is operating a camera that makes videos	The subject is being studied by a man with a camera	#
neutral	The man in the purple hat is operating a camera that makes videos	There is no man with a camera studying the subject	#
neutral	The man in the purple hat is operating a camera that makes videos	A man with a camera is studying the subject	#
neutral	A married couple is walking down the aisle	The bride is leaving the groom after the wedding	#
neutral	A married couple is walking down the aisle	The bride and the groom are leaving after the wedding	#
entailment	The presentation is being watched by a classroom of students	The presentation is being attended by a classroom of students	#
neutral	The presentation is being watched by a classroom of students	A classroom is empty	#
neutral	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees	#
neutral	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow	#
entailment	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is still in the snow	#
neutral	The kid is sliding in the snow	A boy at the bottom of a hill covered in snow is naked and is sitting on his knees	#
contradiction	The dog is snapping at some droplets of water	The dog isn't snapping at some droplets of water	#
neutral	A dog is excitedly playing with water in the grass	A snap is depicting some water falling in droplets on the dog	#
neutral	The dog is snapping at some droplets of water	There is no dog excitedly playing with water in the grass	#
neutral	The dog is snapping at some droplets of water	A dog is excitedly playing with water in the grass	#
entailment	Two people are in the snow, wearing clothes that provide camouflage	Some people are in the snow, wearing clothes that provide camouflage	#
neutral	Two people are in the snow, wearing clothes that provide camouflage	Two men are walking two dogs with golden coats in the snow	#
neutral	Two people are in the snow, wearing clothes that provide camouflage	Two people are walking two dogs with golden coats in the snow	#
neutral	A person in biking gear is standing steadily in front of some mountains 	The mountain gear is steadily placed in front of the standing biker	#
neutral	A man with equipment used for climbing is hanging from a white, vertical rock.	A man with equipment used for climbing is under a vertical, white rock	#
neutral	A woman with a ponytail is climbing a wall of rock	A woman is tailing a pony near a rock climbing wall	#
neutral	A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with pigtails is climbing a rock wall	#
neutral	A woman with a ponytail is climbing a wall of rock	The climbing equipment to rescue a man is hanging from a white, vertical rock	#
neutral	A man with equipment used for climbing is hanging from a white, vertical rock.	A woman with a ponytail is climbing a wall of rock	#
neutral	A black and a white dog are joyfully running on the grass	A black person in white is joyfully running with the dog on the grass	#
contradiction	A lot of people are in an ice skating park	Not a lot of people are in an ice skating park	#
neutral	An ice skating rink placed outdoors is full of people	An ice skater is outdoors performing on a rink full of people	#
neutral	A lot of people are in an ice skating park	An ice skater is outdoors performing on a rink full of people	#
contradiction	An ice skating rink placed outdoors is full of people	There aren't many people in the ice skating park	#
entailment	An ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	#
entailment	The girl in the blue and white uniform is cheering	Some cheers are being performed by the girl in the blue and white uniform	#
neutral	The girl in the blue and white uniform is cheering	A girl in a uniform, which is blue, is lowering her arm	#
neutral	A girl in a uniform, which is blue, is raising her arm.	The girl in the blue and white uniform is cheering	#
entailment	People are on a beach full of sand by the ocean and are enjoying a sunny day	People are on a beach full of sand by the ocean and are enjoying a day full of sun	#
entailment	People are on a beach full of sand by the ocean and are enjoying a sunny day	A bunch of people is on the shore	#
neutral	The man is doing a wheelie with a motorcycle on ground which is mostly barren	The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.	#
neutral	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is getting off a motorcycle onto ground which is mostly barren	#
neutral	The man is doing a wheelie with a motorcycle on ground which is mostly barren	A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	#
neutral	Two people are kissing near a crowd	A lady is being kissed by a man	#
neutral	Two people are kissing near a crowd	A woman is being kissed by a man	#
contradiction	The young girl is blowing a bubble that is huge	The young girl is blowing a bubble that is very small	#
neutral	The young girl is blowing a bubble that is huge	The girl in a dyed red shirt isn't blowing a bubble	#
neutral	A young child is wearing green boots and playing in a puddle full of mud	Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf	#
neutral	A young child is wearing green boots and playing in a puddle full of mud	A little boy is jumping into a puddle in the street	#
neutral	A little boy is jumping into a puddle on the street	A young child is wearing boots made of green rubber and playing in a puddle full of mud	#
entailment	Two young kids are eating corndogs	Two young children are eating corndogs	#
entailment	Two toddlers are eating corndogs in a wagon, which is really small	Two young children are eating corndogs	#
entailment	Two toddlers are eating corndogs in a wagon, which is really small	Two young kids are eating corndogs	#
entailment	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a face which looks funny	#
neutral	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	A man in a purple shirt is dying another shirt black, which has a man looking at a dog doing a funny face painted on it.	#
neutral	A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face	There is no man in a pose being watched by another man	#
neutral	A man doing a pose is being watched by another man	A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious	#
entailment	A horse is tossing the cowboy wearing pants of blue and red color	The cowboy in blue and red pants is being tossed by a horse	#
neutral	A horse is tossing the cowboy wearing pants of blue and red color	The cowboy is tossing the blue and red pants towards the horse	#
neutral	A man is falling off a horse on a track and is laid in the wild	The cowboy is tossing the blue and red pants towards the horse	#
neutral	A man is falling off a horse on a track and is laid in the wild	A horse is tossing the cowboy wearing pants of blue and red color	#
entailment	The man and the boy are standing at the bottom of the stairs, which are outdoors	A man and a boy are standing at the bottom of some stairs, which are outdoors	#
neutral	The man and the boy are standing at the bottom of the stairs, which are outdoors	The man is standing outdoor and the boy is falling over the bottom of the stairs	#
neutral	An adult is in the amphitheater and is talking to a boy	The man is standing outdoor and the boy is falling over the bottom of the stairs	#
neutral	The man and the boy are standing at the bottom of the stairs, which are outdoors	An adult is in the amphitheater and is talking to a boy	#
neutral	A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	A boy in a red shirt is behind a long blue wall and is lowering an eyebrow, facing the camera	#
neutral	A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	There is no boy standing in front of the blue building in the space reserved for handicapped people	#
neutral	A boy in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera	A boy is standing in front of the blue building in the space reserved for handicapped people	#
neutral	The Jockeys are racing horses on the field, which is completely green	The Jockeys are slowing down their horses on the field, which is completely green	#
neutral	Some horses are racing furiously over the green grass and jumping an obstacle	The Jockeys are slowing down their horses on the field, which is completely green	#
neutral	Some horses are racing furiously over the green grass and jumping an obstacle	The green field for horse races is completely full of Jockeys	#
entailment	A woman is wearing sunglasses of large size and is holding newspapers in both hands	The woman is wearing sunglasses of large size and is holding newspapers in both hands	#
contradiction	A woman is wearing sunglasses of large size and is holding newspapers in both hands	There is no woman wearing sunglasses of large size and holding newspapers in both hands	#
neutral	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	The woman is wearing sunglasses of large size and is holding newspapers in both hands	#
neutral	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	There is no woman wearing sunglasses of large size and holding newspapers in both hands	#
neutral	An old woman is wearing a rose patterned shirt and is clumsily carrying two newspapers	A woman is wearing sunglasses of large size and is holding newspapers in both hands	#
neutral	The snowboarder is leaping over white snow	A leap over white snow is greatly appealing to the snowboarders	#
entailment	The snowboarder is leaping over white snow	A person who is practicing snowboarding jumps into the air	#
contradiction	A dog is near the red ball in the air	A dog is far from the red ball in the air	#
neutral	A dog, which is small, is playing on the green grass	A dog, which is small, is running out of the green grass	#
neutral	A dog, which is small, is playing on the green grass	A small kid is playing with a green toy dog on the grass	#
neutral	A dog is near the red ball in the air	A small kid is playing with a green toy dog on the grass	#
neutral	A dog, which is small, is playing on the green grass	A dog is near a ball colored in red, which is in the air	#
neutral	A dog is near the red ball in the air	A dog, which is small, is playing on the green grass	#
neutral	The person is riding a motorbike on a sandy track	A man is riding a motorbike in the event related to motocross	#
neutral	A person is riding a motorbike in the event related to motocross	The person isn't riding a motorbike on a sandy track	#
contradiction	The young girl with a pink shirt is peacefully lying on the grass	The young girl with a pink shirt isn't peacefully lying on the grass	#
neutral	A girl is wearing a pink shirt with white writing on it and is lying in the grass	The young girl with a shirt dyed pink is peacefully lying on the grass	#
neutral	The young girl with a pink shirt is peacefully lying on the grass	A girl is naked and is standing on the grass	#
neutral	A large dog is running on the grass with a tennis ball in its mouth	A large tennis ball is being used to teach a dog to run in the grass and catch it with its mouth	#
neutral	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	A large, gray ball is hitting a running dog, which is carrying some grass in its mouth	#
neutral	A large dog is running on the grass with a tennis ball in its mouth	A dog, which is large and gray, is difficultly carrying a ball in its mouth and running across the grass	#
neutral	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	A dog of large size is running on the grass with a tennis ball in its mouth	#
neutral	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	There is no large dog running on the grass with a tennis ball in its mouth	#
entailment	A dog, which is large and gray, is carrying a ball in its mouth and running across the grass	A large dog is running on the grass with a tennis ball in its mouth	#
entailment	The man is standing on a rocky mountain and gray clouds are in the background	The man is standing on a mountain, which is rocky, and gray clouds are in the background	#
neutral	A topless person with a back pack is in front of a pile of rocks and clouds are in the background	A fully dressed person is behind a pile of rocks and a clear sky is in the background	#
neutral	The man is standing on a rocky mountain and gray clouds are in the background	A fully dressed person is behind a pile of rocks and a clear sky is in the background	#
neutral	The man is standing on a rocky mountain and gray clouds are in the background	A black topless person is packing a pile of rocks and a front of clouds are in the background	#
neutral	A dog is catching a ball	A dog is furiously chasing a ball through dirt	#
entailment	A dog is chasing a ball through dirt	A dog is catching a ball	#
contradiction	A blond child is holding a yellow bottle	There is no blond child holding a yellow bottle	#
neutral	A blond child is holding a yellow bottle	A boy has a blue face and dirt on the shirt	#
contradiction	The man in a cowboy hat is walking through a market and is putting a hand in his pocket	The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket	#
neutral	A man in a hat is walking through a store	The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket	#
neutral	A man in a hat is walking through a store	The man in a cowboy hat is walking through a market and is putting a hand in his pocket	#
entailment	A large white crane is flying near the water	A crane, which is large and white, is flying near the water	#
neutral	A large white crane is flying near the water	A white bird is swiftly taking off from the water	#
neutral	A white bird is landing swiftly in the water	A crane, which is large and white, is flying near the water	#
entailment	A dog with golden fur is in the water	A dog with a golden coat is in the water	#
neutral	A dog with golden fur is in the water	A brown dog is calmly standing in the water	#
entailment	The girl is carrying a sign and a group of people is following her	The girl is carrying a sign and is being followed by a group of people	#
contradiction	The girl is carrying a sign and a group of people is following her	The girl is not carrying a sign and no group of people is following her	#
neutral	A man in a big city is holding a sign and begging for money	A man in a small city is doing charity work	#
entailment	A homeless man is holding up a sign and is begging for money	A homeless man is holding up a sign and is pitifully begging for money	#
neutral	A man in a big city is holding a sign and begging for money	A homeless man is putting down a sign and refusing some charity	#
neutral	A homeless man is holding up a sign and is begging for money	A man in a small city is doing charity work	#
entailment	A dog is chasing the tail of an animal in the grass	The tail of an animal is being chasing by a dog in the grass	#
neutral	A small dog is chasing a large brown cow	The tail of an animal is being chasing by a dog in the grass	#
neutral	A small dog is chasing a large brown cow	A dog is walking away from the tail of an animal in the grass	#
contradiction	The small child is wading through the water and is being guided by another person	The small child is not wading through the water and is not being guided by another person	#
contradiction	A young child is splashing in the water	There is no young child splashing in the water	#
neutral	The small child is wading through the water and is being guided by another person	A young child is watering a plant with splashes	#
neutral	The small child is wading through the water and is being guided by another person	A young child is splashing in the water	#
entailment	A woman is looking curiously at a man	A man is being curiously looked at by a woman	#
neutral	A woman is looking curiously at a man	A man and a woman are outside and are wearing light colored shirts	#
neutral	A woman is looking curiously at a man	A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background	#
neutral	A brown dog is staring attentively at a brown and white dog	The little dog is grabbing the bedroom slipper with its mouth funnily	#
neutral	A brown dog is staring attentively at a brown and white dog	The little dog is dropping the bedroom slipper from its mouth	#
entailment	A person in a blue jacket is jumping off of a tall cement wall	A person in a blue colored jacket is jumping off of a tall cement wall	#
neutral	A person in a blue jacket is jumping off of a tall cement wall	The man is not performing a large jump	#
neutral	A woman in jeans is sitting on the saddle of a horse	A woman in jeans is standing near a horse with a saddle	#
contradiction	A person wearing jeans is sitting on top of a horse saddle	There is no person wearing jeans sitting on top of a horse saddle	#
entailment	A woman in jeans is sitting on the saddle of a horse	A person wearing jeans is sitting on top of a horse saddle	#
entailment	The brown dogs are playfully fighting on the sandy beach	The brown dogs are playfully fighting on the sandy shore	#
contradiction	The brown dogs are playfully fighting on the sandy beach	The brown dogs are not playfully fighting on the sandy beach	#
neutral	A man is standing beside a large and colorful birdcage	The man is sitting next to a birdcage	#
neutral	A brown and black dog is running through the leaves	A dog and a black man are running through brown leaves	#
neutral	A dog in a colored coat is running across the yard	A dog in the yard is running across colored coats	#
neutral	A brown and black dog is running through the leaves	There is no dog in a colored coat running across the yard	#
neutral	A dog in a colored coat is running across the yard	A dog and a black man are running through brown leaves	#
neutral	A black and white dog is holding a baseball in its mouth	A black and white dog is dropping a baseball from its mouth	#
